technology_id,name,slug,url,description,category,category_slug,parent_category,parent_category_slug,jobs,companies,companies_found_last_week
8670,boot2docker,boot2docker,http://boot2docker.github.io/,"boot2docker is a lightweight Linux distribution based on Tiny Core Linux made specifically to run Docker containers. It runs completely from RAM, weighs ~27MB and boots in ~5s (YMMV).",Cross Platform App Dev Tools,cross-platform-app-dev-tools,Programming Languages And Frameworks,programming-languages-and-frameworks,0,0,0
8678,wercker,wercker,http://wercker.com/,Wercker is a CI/CD developer automation platform designed for Microservices & Container Architecture.,Continuous Integration And Delivery,continuos-integration,Devops And Development,devops-and-development,82,31,0
8692,scss-lint,scss-lint,https://github.com/causes/scss-lint,"It is a tool to help keep your SCSS files clean and readable by running it against a collection of configurable linter rules. You can run it manually from the command line, or integrate it into your SCM hooks.",Package Manager,package-manager,Programming Languages And Frameworks,programming-languages-and-frameworks,3,2,0
8717,99tests,99tests,http://99tests.com/,99tests is a Crowdsourced Software Testing Platform with over 6500 Software Testers. We have logged over 27000 bugs. Crowd Testing helps software product owners get their applications tested in the real world by testers across the world.,Crowdsourced Testing,crowdsourced-testing,Testing And QA,testing-and-qa,0,0,0
8721,node-http-proxy,node-http-proxy,https://github.com/nodejitsu/node-http-proxy,node-http-proxy is an HTTP programmable proxying library that supports websockets. It is suitable for implementing components such as proxies and load balancers.,Load Balancers,load-balancers,Computer Networks,computer-networks,0,0,0
8734,butterdb,butterdb,https://pypi.python.org/pypi/butterdb/0.1.4,"butterdb is a library to help you work with Google Spreadsheet data. It lets you model your data as Python objects, to be easily manipulated or created.",Forms And Surveys,forms-and-surveys,Customer Management,customer-management,0,0,0
8755,biicode,biicode,https://www.biicode.com,"For C/C++ developers that think a dependency manager is needed, biicode is a multiplatform tool and hosting service that allows you to build your projects easily, integrate third party code and reuse code among projects with just #includes",Development Tools,development-tools,Devops And Development,devops-and-development,0,0,0
8790,xlwings,xlwings,http://xlwings.org/,"Replace your VBA code with Python, a powerful yet easy-to-use programming language that is highly suited for numerical analysis. Supports Windows & Mac!",Forms And Surveys,forms-and-surveys,Customer Management,customer-management,64,37,0
8800,djangae,djangae,https://github.com/potatolondon/djangae,"Djangae (djan-gee) is a Django app that allows you to run Django applications on Google App Engine, including (if you want to) using Django's models with the App Engine Datastore as the underlying database.",Platform-as-a-Service (PaaS),platform-as-a-service-paas,Platform And Storage,platform-and-storage,0,0,0
8801,phing,phing,https://www.phing.info/,"It is not GNU make; it's a PHP project build system or build tool based on Apache Ant. You can do anything with it that you could do with a traditional build system like GNU make, and its use of simple XML build files and extensible PHP 'task' classes make it an easy-to-use and highly flexible build framework. ",Package Manager,package-manager,Programming Languages And Frameworks,programming-languages-and-frameworks,100,25,0
8816,gevent,gevent,http://gevent.org,It is a coroutine -based Python networking library that uses greenlet to provide a high-level synchronous API on top of the libev or libuv event loop.,Libraries And Widgets,libraries-and-widgets,Programming Languages And Frameworks,programming-languages-and-frameworks,140,42,0
8847,tmux,tmux,https://github.com/tmux/tmux,"It enables a number of terminals to be created, accessed, and controlled from a single screen. tmux may be detached from a screen and continue running in the background, then later reattached.",Energy And Utilities Vertical Software,energy-and-utilities-vertical-software,Productivity And Operations,productivity-and-operations,150,71,0
8892,decaffeinate,decaffeinate,http://decaffeinate-project.org/repl/,"Convert your CoffeeScript source to modern JavaScript with decaffeinate. For real-world use cases, spend some time understanding the different options and nuances of the decaffeinate tool.",Libraries And Widgets,libraries-and-widgets,Programming Languages And Frameworks,programming-languages-and-frameworks,0,0,0
8904,git-fastclone,git-fastclone,https://github.com/square/git-fastclone,It creates a reference repo with git clone --mirror in /var/tmp/git-fastclone/reference for each repository and git submodule linked in the main repo. You can control where it puts these by changing the REFERENCE_REPO_DIR environment variable.,Development Tools,development-tools,Devops And Development,devops-and-development,0,0,0
8921,ktlint,ktlint,https://ktlint.github.io/,An anti-bikeshedding Kotlin linter with built-in formatter.,Code Quality,code-quality,Programming Languages And Frameworks,programming-languages-and-frameworks,123,41,0
8952,riko,riko,https://github.com/nerevu/riko,"riko is a pure Python library for analyzing and processing streams of structured data. riko has synchronous and asynchronous APIs, supports parallel execution, and is well suited for processing RSS feeds. riko also supplies a command-line interface for executing flows, i.e., stream processors aka workflows.",Stream Processing,stream-processing,Business Intelligence And Analytics,business-intelligence-and-analytics,119,19,0
8965,jsdoc,jsdoc,http://usejsdoc.org/,"JSDoc 3 is an API documentation generator for JavaScript, similar to JavaDoc or PHPDoc. You add documentation comments directly to your source code, right along side the code itself. The JSDoc Tool will scan your source code, and generate a complete HTML documentation website for you.",CSS Preprocessor,css-preprocessor,Programming Languages And Frameworks,programming-languages-and-frameworks,570,274,2
8974,libjpeg,libjpeg,http://www.ijg.org/,It is a free library for JPEG image compression.,Image Processing API,image-processing-api,Programming Languages And Frameworks,programming-languages-and-frameworks,9,6,0
9071,lighttpd,lighttpd,http://www.lighttpd.net/,"lighttpd has a very low memory footprint compared to other webservers and takes care of cpu-load. Its advanced feature-set (FastCGI, CGI, Auth, Output-Compression, URL-Rewriting and many more) make lighttpd the perfect webserver-software for every server that suffers load problems.",Web And Application Servers,web-and-application-servers,Platform And Storage,platform-and-storage,187,91,3
9087,uberalls,uberalls,https://github.com/uber/uberalls,"Code coverage metric storage service. Provide coverage metrics on differentials with Phabricator and Jenkins, just like Coveralls does for GitHub and TravisCI.",Code Quality,code-quality,Programming Languages And Frameworks,programming-languages-and-frameworks,0,0,0
